id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,cluster_label
1yO5eja8Ke5h5KWLKkos5h,Hasdi De Dand Ginda - Chill Trap,Gurdas Maan,['sufi'],0.619,0.605,9,-12.76,1,0.106,0.00344,0.0,0.226,0.556,79.896,166500,4,2,Instrumental Calm
2yLY7AgmAmhEnbEmxcYuZk,Dil Humne De Diya,Lata Mangeshkar,['bollywood'],0.475,0.67,9,-9.159,1,0.0742,0.871,0.00412,0.142,0.76,96.572,205573,4,0,Energetic Happy
3ouirx5aRBv6kStVTQBtFY,El amor,Maria Del Mar Fernandez,['bollywood'],0.797,0.751,5,-6.355,1,0.185,0.657,0.0,0.101,0.748,115.892,190381,4,2,Instrumental Calm
7uI1zUEAb667eOsJlZ3yfF,Desi Kalakaar,Yo Yo Honey Singh,['bollywood'],0.751,0.67,0,-4.587,1,0.267,0.0796,0.00018,0.0908,0.766,156.062,253353,4,2,Instrumental Calm
4B3NahKokb7lLkvaLFZFzn,Sick Boy - Owen Norton Remix,The Chainsmokers,[],0.735,0.876,11,-4.03,0,0.0606,0.00617,1.11e-05,0.0825,0.504,100.04,194267,4,2,Instrumental Calm
0oPbd8wKYvOR3xD546VAW0,Ab Yahan Koi Nahin,Noor Jehan,['ghazal'],0.369,0.149,7,-10.405,1,0.0321,0.982,0.00034,0.19,0.275,78.988,206973,4,1,Dance Party
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,[],0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,2,Instrumental Calm
575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,Shawn Mendes,[],0.694,0.852,7,-5.34,0,0.257,0.0882,0.0,0.334,0.377,107.178,201253,4,2,Instrumental Calm
03iVbbD3WLK8HzUoxtvsIW,"Badi Mare Kamariya Lahariya Ho - From ""Bharat Mata Ki Jai""",Indu Sonali,['pop'],0.817,0.945,6,-6.542,1,0.13,0.207,3.59e-06,0.123,0.873,136.031,193235,4,2,Instrumental Calm
4PEEOW7oYFdIY2jpJDDVjR,Je Toon Rab Noon Manunan,Nusrat Fateh Ali Khan,"['qawwali', 'sufi']",0.7,0.792,6,-6.08,1,0.0677,0.468,0.0172,0.409,0.905,105.513,406992,4,2,Instrumental Calm
71WUtFMK8rcB5xKt2OCurZ,Tasbeeh De Ik Ik Dane,Nusrat Fateh Ali Khan,['qawwali'],0.474,0.842,2,-7.655,0,0.069,0.124,1.42e-05,0.402,0.852,111.474,1070102,4,0,Energetic Happy
3G3V7KPsezcUcyUiSNamJy,Best of Khan (Rahat's Tribute),Rahat Fateh Ali Khan,['qawwali'],0.535,0.804,11,-6.151,1,0.083,0.405,0.000307,0.228,0.853,135.482,500413,4,0,Energetic Happy
1yO5eja8Ke5h5KWLKkos5h,Hasdi De Dand Ginda - Chill Trap,Gurdas Maan,['sufi'],0.619,0.605,9,-12.76,1,0.106,0.00344,0.0,0.226,0.556,79.896,166500,4,2,Instrumental Calm
6rLypg1a2kCCuCcvXFY315,"Poonkatrey (From ""Friends"")",Hariharan,['ghazal'],0.591,0.491,7,-11.464,1,0.0481,0.635,0.0,0.388,0.848,72.006,289724,4,1,Dance Party
0uvJiJRo5CKHbRJVPcCked,Ishq Samundar,Arjun Kanungo,['bollywood'],0.812,0.733,2,-6.083,1,0.0753,0.471,0.0,0.105,0.596,94.979,186947,4,2,Instrumental Calm
29RcGKZCbQyp5BalaD2sQa,Nit Khair Manga Sohneya,Rahat Fateh Ali Khan,['qawwali'],0.429,0.829,5,-5.839,1,0.0473,0.0965,0.0,0.0833,0.957,112.618,488430,4,0,Energetic Happy
720RCxcq6KRF2PaiFnkC0W,Levels - Radio Edit,Avicii,[],0.584,0.89,1,-5.941,0,0.0343,0.047,0.814,0.309,0.466,126.04,199907,4,4,Rap / Spoken
3n1RMvjgglEoUaeL4KT74S,Jag Mein Sunder Hai Do Naam,Anup Jalota,"['ghazal', 'bollywood']",0.428,0.909,2,-5.788,1,0.0501,0.0694,0.492,0.242,0.626,89.373,407812,4,0,Energetic Happy
0naM9cZcidfrhypQBICPDD,Ae Khatme-E-Rasul Makki Madni - Live Version,Nusrat Fateh Ali Khan,['qawwali'],0.519,0.72,5,-8.239,1,0.0634,0.65,0.00599,0.133,0.604,112.415,1372955,4,3,Acoustic Chill
2hcohLIysMxofYziluXCoX,Ignant Shit (feat. Lil Wayne),Drake,[],0.591,0.846,7,-3.687,1,0.276,0.186,0.0,0.463,0.121,94.795,302492,4,2,Instrumental Calm
5Z77qbIskzqwUvP2IOPA3L,Minute,Ehla,['pop'],0.721,0.681,5,-5.766,0,0.313,0.0231,0.00347,0.448,0.698,114.918,170867,4,2,Instrumental Calm
1jDIDgY5PFKMoXHAav9NwI,Sajna Asan Rahwan,Noor Jehan,['ghazal'],0.603,0.771,1,-7.269,1,0.145,0.842,0.85,0.565,0.868,89.587,191565,4,4,Rap / Spoken
3EV46WLD97uco1MAiTLsNu,Diamond Heart - Syn Cole Remix,Alan Walker,[],0.594,0.784,0,-3.965,1,0.0358,0.041,0.0,0.145,0.36,109.904,194200,4,2,Instrumental Calm
0MvaEpCcBJFrm56hwzBlyI,Kisi Ki Yaad,Ram Shankar,['bollywood'],0.643,0.703,4,-11.599,1,0.0638,0.316,0.0,0.0499,0.933,164.904,348147,3,2,Instrumental Calm
1mC2UjWt25Oixtqu7C6suL,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,David Guetta,[],0.684,0.818,4,-4.477,0,0.128,0.0469,3.39e-06,0.119,0.336,123.938,210968,4,2,Instrumental Calm
60Z57Wdrn0pEVpHI7d7GAX,Stepping Stone,Eminem,[],0.616,0.684,7,-6.032,1,0.311,0.0305,0.0,0.376,0.312,179.503,309638,4,2,Instrumental Calm
6MWtB6iiXyIwun0YzU6DFP,Wow.,Post Malone,[],0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4,2,Instrumental Calm
5qFeMRz4TvetPmzjre9Dq7,No Es Justo,J Balvin,[],0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,2,Instrumental Calm
2RvG0Q0cfYVHPJqZBClAia,Chandni Raat Chamakrayo Chanda,Anuradha Paudwal,['bollywood'],0.5,0.405,7,-11.487,1,0.0341,0.963,0.0698,0.146,0.566,84.163,423000,4,1,Dance Party
4aPqgEb5avB4oTsqtr0OHd,Wah Wah Ramz Sajan Di,Saieen Zahoor,['sufi'],0.473,0.672,0,-6.487,1,0.0334,0.677,0.00398,0.229,0.678,79.438,501591,4,0,Energetic Happy
5SjHrBUkxg3LcAQpzE6pIm,Sab Kuch Chadya Main,Naseebo Lal,['sufi'],0.769,0.955,9,-2.112,1,0.0573,0.54,0.0258,0.0794,0.897,132.285,247968,4,2,Instrumental Calm
4wteLyTjfKKVuqe8dSexC6,Kesariya Balam Padharo Mhare Desh,Mehdi Hassan,['bollywood'],0.252,0.453,2,-15.494,1,0.0448,0.929,0.0797,0.617,0.481,139.736,378990,3,1,Dance Party
6J9rahtGREbIvYxTVXLj90,Tum Ek Gorakh Dhanda Ho,Nusrat Fateh Ali Khan,['sufi'],0.535,0.764,6,-6.867,1,0.0726,0.381,0.0,0.318,0.823,107.729,1817448,4,3,Acoustic Chill
0VXKFkMbIBQoWN9yJZcKkr,Selecta,Picco,['pop'],0.808,0.947,9,-3.131,0,0.12,0.0609,0.00619,0.282,0.846,109.993,154911,4,2,Instrumental Calm
30up8tkVbofpzhZJRx6gr9,你是我一生最爱的人,金莎,['pop'],0.348,0.261,11,-10.453,1,0.0389,0.631,0.0,0.101,0.267,167.636,296250,3,1,Dance Party
0eK7EkppnvW8zXar5pRr3N,Nai Jeena Pyar Bina - Remix,Nusrat Fateh Ali Khan,['sufi'],0.74,0.917,7,-5.067,1,0.0461,0.00133,0.0249,0.061,0.68,135.999,252768,4,2,Instrumental Calm
1I0Lw0hb34MRLmua1NYJcW,Multani Kangan,Naseebo Lal,['ghazal'],0.715,0.962,4,-1.852,0,0.0617,0.264,0.0018,0.345,0.901,99.991,238000,4,2,Instrumental Calm
3lhTIJepO4zHFK7sllezGz,My Old Santa Claus,Sia,[],0.621,0.885,1,-4.124,0,0.154,0.0168,0.0,0.0702,0.697,122.0,204387,4,2,Instrumental Calm
1AEBHsada30zIIiWnAvHb3,Back To You - Anki Remix,Selena Gomez,[],0.511,0.882,7,-2.62,1,0.0717,0.171,0.0,0.158,0.362,107.928,254852,4,2,Instrumental Calm
4VBstBRaK0TdwhEEXmnbJU,Dilbar Dil Wich,Noor Jehan,['ghazal'],0.582,0.647,3,-8.519,0,0.0322,0.728,0.00748,0.0996,0.802,115.791,200892,4,2,Instrumental Calm
4VTCrUpWhi4lmb4O7sTnoG,Ae Khak-E-Pak,Nayyara Noor,['ghazal'],0.717,0.265,6,-14.536,1,0.0366,0.93,2.88e-05,0.1,0.76,115.495,308773,4,1,Dance Party
5RdfdMVxSdAWX0DR87nDfQ,Ghata Ghonghor,Nayyara Noor,['ghazal'],0.584,0.345,5,-12.001,1,0.0317,0.767,0.0,0.0575,0.731,93.224,199480,4,1,Dance Party
6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,Travis Scott,[],0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4,2,Instrumental Calm
59c0xf15vWcGV5KNQsSsKz,Har Dil Ki Awaz,Sahir Ali Bagga,['sufi'],0.68,0.853,5,-8.871,0,0.0518,0.0266,0.0388,0.111,0.528,120.018,232000,4,2,Instrumental Calm
6IHtZwxyNEs32xUGYtYnwi,Im Back (2023 Remastered),Sajjad Ali,['sufi'],0.716,0.696,10,-9.462,1,0.186,0.134,0.00176,0.152,0.408,137.63,282000,5,2,Instrumental Calm
2BPMxhgMBLZSsxHoRunRvB,Men Thal Wich,Reshma,['ghazal'],0.356,0.318,6,-12.425,1,0.0447,0.981,0.0531,0.662,0.279,73.924,389493,4,1,Dance Party
2P1KJSZkomiKGnvGhWqOTa,Menu Chad Ke Kalli Nu Tur Chaliya,Nusrat Fateh Ali Khan,['qawwali'],0.444,0.804,5,-6.279,0,0.118,0.212,0.0,0.474,0.738,107.297,886988,4,0,Energetic Happy
0UemKNAjbQjjkau6s9GO7i,Moscow Mashuka,Yo Yo Honey Singh,['bollywood'],0.733,0.641,1,-6.177,1,0.297,0.069,3.33e-06,0.158,0.598,136.059,188168,4,2,Instrumental Calm
1jLsirPDkUS2g4gnkYua58,Ignite,Alan Walker,[],0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008,210288,4,2,Instrumental Calm
374iA7aY6LstovLWSdFSPR,Tell Me You Love Me - NOTD Remix,Demi Lovato,[],0.61,0.768,6,-4.716,1,0.062,0.0519,0.0,0.0817,0.738,102.222,181893,4,2,Instrumental Calm
4Of27nwjXcl2Pgo5VhnLQ5,Don't Get Any Closer,Bebe Rexha,[],0.555,0.499,9,-7.147,0,0.0324,0.0109,0.0,0.0797,0.199,124.963,168787,4,2,Instrumental Calm
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,[],0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4,2,Instrumental Calm
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,[],0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,230000,4,2,Instrumental Calm
5Plh17FoKlhY0lwPCwQMJr,Maryada Purushottam,Anup Jalota,['ghazal'],0.39,0.606,8,-9.489,1,0.135,0.751,0.0,0.32,0.634,76.794,180846,4,0,Energetic Happy
3bd4ge8KHgWggvYMJFFHKV,Chaap Tilak Sab Cheen,Nusrat Fateh Ali Khan,['sufi'],0.483,0.723,3,-7.193,0,0.0754,0.42,2.12e-06,0.512,0.657,102.371,610533,4,0,Energetic Happy
02qxPaTEVGBFfLWgSPXgVy,Chitrakoot Ke Ghat Ghat Pe - Ram Bhajan,Vinod Rathod,['bollywood'],0.629,0.914,8,-4.205,0,0.111,0.484,0.0,0.342,0.782,86.934,351724,4,0,Energetic Happy
2C8u3NIrmHjc0ynobd1E1F,Stay With Me Heartache,Wet Wet Wet,['pop'],0.696,0.834,0,-8.798,1,0.036,0.121,0.0,0.192,0.886,133.634,241853,4,2,Instrumental Calm
5LgFeUn0Jx8UVkPlrMbTOc,Finesse (Pink Panda Remix) [feat. Cardi B],Bruno Mars,[],0.752,0.888,5,-4.952,0,0.0828,0.0302,0.0,0.253,0.603,123.964,148064,4,2,Instrumental Calm
7wzZzKDekxMwQ4QnHchudW,Har Ek Baat Pe Kehte Ho,Ahmed Hussain,['ghazal'],0.606,0.5,8,-10.568,1,0.0279,0.454,2.06e-06,0.104,0.443,116.953,405853,3,1,Dance Party
1qbghXCJ0fVE81cEOlibRE,"Robin Hood, Pt. 2",Safario,['pop'],0.785,0.526,6,-7.363,0,0.308,0.0013,0.000125,0.257,0.302,83.996,142872,4,2,Instrumental Calm
0BvsW7mrngjAiaNuO8apld,Saath Chhutega Kaise Mera Aap Ka,Chandan Dass,['ghazal'],0.537,0.662,3,-7.145,0,0.0403,0.862,0.0186,0.0989,0.952,143.229,279560,3,0,Energetic Happy
4MVHBXfz8VvW6y1Nl5sj8y,Akh lare Te,Naseebo Lal,['sufi'],0.739,0.723,11,-12.323,0,0.0842,0.00917,2.11e-05,0.0733,0.575,124.064,260267,4,2,Instrumental Calm
7FliZx9wTDb0U1tPfS7AuX,One Kiss (with Dua Lipa) - Valentino Khan Remix,Calvin Harris,[],0.829,0.664,7,-4.191,1,0.0435,0.169,0.000927,0.262,0.432,126.017,251429,4,2,Instrumental Calm
67DvqnrafXhFsxPyQYwlYs,Dehi Maherachi Maaya,Usha Mangeshkar,['bollywood'],0.569,0.376,5,-13.457,1,0.125,0.737,2.96e-05,0.0656,0.755,172.112,323721,4,1,Dance Party
78Dqu57xEIlTfWEFquW7YB,Mundo bom,Agepê,['pop'],0.74,0.9,5,-7.213,0,0.0705,0.162,0.0,0.133,0.959,147.982,253453,4,2,Instrumental Calm
1ODXPvoyto59Qb5rA4JwFt,Udd Kaliya Kanwan Ve,Naseebo Lal,['sufi'],0.654,0.627,7,-7.509,1,0.0348,0.33,9.14e-05,0.198,0.807,148.218,396256,4,2,Instrumental Calm
2ujKy5FifGfmhAwQ0dKNxC,Tell Me You Love Me - Spanglish Version,Demi Lovato,[],0.542,0.574,6,-5.942,1,0.041,0.0134,0.0,0.127,0.217,82.092,237773,4,2,Instrumental Calm
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,David Guetta,[],0.647,0.795,1,-3.548,0,0.0372,0.0635,0.0,0.188,0.409,127.992,192402,4,2,Instrumental Calm
1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,Marshmello,[],0.712,0.646,5,-4.23,1,0.182,0.116,0.0,0.123,0.607,104.998,196571,4,2,Instrumental Calm
2kO9Kr5WVQfdiJdE72EH2b,Tune Maa Baap Ki,Abdul Habib Ajmeri,['qawwali'],0.459,0.781,6,-5.814,1,0.118,0.382,0.0,0.0861,0.596,97.633,938240,3,0,Energetic Happy
7goZtJEh5jGujCe4nsbnbZ,"Не суди меня, любимый",Rada Rai,['pop'],0.66,0.735,1,-7.077,1,0.0332,0.067,0.0,0.139,0.756,124.979,271000,4,2,Instrumental Calm
4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,[],0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4,2,Instrumental Calm
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,[],0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,210747,4,2,Instrumental Calm
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,[],0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,200186,4,1,Dance Party
4PlcBHYqQm6fXf6k3175Cd,"Chalo Tumko Lekar (From ""Jism"")",Shreya Ghoshal,['bollywood'],0.566,0.574,9,-10.724,1,0.0455,0.423,2.56e-05,0.243,0.238,90.096,177733,4,1,Dance Party
6PNG5G1v7pU74I13KkvAIo,Felices los 4 - Salsa Version,Maluma,[],0.752,0.802,5,-5.179,1,0.0421,0.39,0.0,0.145,0.833,95.541,242373,4,2,Instrumental Calm
6Aq6LN9pt3TxjkfAJmet5A,"Aila Re Aillaa (From ""Sooryavanshi"")",Pritam,['bollywood'],0.757,0.956,10,-3.277,0,0.131,0.0221,0.00012,0.227,0.627,104.921,156043,3,2,Instrumental Calm
0eox7N4SWbBUuTFRMK9gzc,Tere Qurban Pyare Muhammad,Nusrat Fateh Ali Khan,['qawwali'],0.418,0.773,8,-7.978,1,0.213,0.737,0.0,0.795,0.658,100.896,925399,4,3,Acoustic Chill
19YIdfHgMUQLisMedV7dQ5,Ya Apna Kise Nu Kar Le,Noor Jehan,['ghazal'],0.471,0.836,2,-2.273,1,0.0493,0.973,0.00977,0.297,0.699,101.328,233175,4,0,Energetic Happy
0lEmEL4Kt98QZWJH3IelwN,Aman,Eylem,['pop'],0.679,0.837,8,-6.812,1,0.0408,0.116,0.00502,0.133,0.797,97.011,196067,4,2,Instrumental Calm
7stcuQtnHL7C6XdPvpwywv,Vertigo,Khalid,[],0.487,0.458,4,-7.761,0,0.0371,0.552,0.0257,0.117,0.207,115.989,270413,4,1,Dance Party
0nLyj5IgyzXtRogETe01oO,Pattambuchi,KK,['bollywood'],0.805,0.834,5,-3.707,1,0.0511,0.105,9.82e-05,0.0966,0.913,96.032,228653,4,2,Instrumental Calm
4l4WgUcloH1A73b0cJrmmZ,Mire vársz - Radio Edit,Radics Gigi,['pop'],0.608,0.927,6,-2.75,1,0.0495,0.0765,0.0,0.0964,0.454,122.992,214204,4,2,Instrumental Calm
7qwIH3eHHdgODaR3SPs7yW,Yeh Tera Ana Bheegi Raton Main,Mehdi Hassan,['ghazal'],0.385,0.382,6,-11.895,0,0.0417,0.864,0.000456,0.213,0.576,182.358,242881,3,1,Dance Party
2u6dedaqZJeVFvqCTA0Qdm,Velvet Rope,Rita Ora,[],0.54,0.557,4,-4.858,1,0.0515,0.472,0.0,0.308,0.426,88.954,235387,4,2,Instrumental Calm
0TPPYjXm6dMUcBwctMvdJE,Maya Garnu Bhul,Raju Singh,['bollywood'],0.493,0.796,7,-4.603,1,0.0415,0.317,0.0,0.333,0.658,144.052,292320,4,0,Energetic Happy
6UZAB6LiAROxkPHVx6RnVD,Sajna Ne Phool Marya,Sukhwinder Singh,['bollywood'],0.482,0.615,7,-7.549,0,0.04,0.808,0.00105,0.141,0.622,81.87,360933,4,1,Dance Party
6oVGIxnuwcwZspPEYk2Yb3,Blow Your Mind (Mwah),Dua Lipa,[],0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854,178583,4,2,Instrumental Calm
60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Eminem,[],0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679,4,2,Instrumental Calm
1pRjlrQMZYo1K5i1RcLGs7,Nowhere Fast (feat. Kehlani) - Extended Version,Eminem,[],0.699,0.691,11,-5.813,1,0.31,0.267,0.0,0.283,0.618,78.874,278402,4,2,Instrumental Calm
2g8NH5ynCsnJVmpLdPCRKE,Kono Kotha Kar Mone,Kumar Sanu,['bollywood'],0.683,0.788,4,-7.284,0,0.0377,0.152,9.26e-06,0.0978,0.76,139.966,234938,4,2,Instrumental Calm
26094qbAVgTtNlTsqicj7x,Bhar Do Jholi Meri Ya Muhammad,Aziz Mian,['qawwali'],0.533,0.908,6,-8.406,1,0.306,0.695,1.16e-05,0.791,0.453,115.233,1812580,4,3,Acoustic Chill
1ANFGvkSkg4605N4qSbpPp,Sriraamuni Thalanchi Vaidhegi,Hemlata,['bollywood'],0.419,0.339,9,-16.34,1,0.0381,0.99,0.000335,0.221,0.589,76.302,160160,4,1,Dance Party
5zJfiNNG4XOcGmoL3TsYD2,Ya Ali Maula Ali Mushkil Kasha,Amjad Sabri,['qawwali'],0.541,0.837,6,-2.321,1,0.126,0.188,0.0,0.102,0.609,98.508,459377,4,2,Instrumental Calm
