id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,cluster_label
1JBFC0Qs9gZd4hYGBtId9a,Aadmi Aadmi Se Milta Hai,Nusrat Fateh Ali Khan,['qawwali'],0.467,0.788,1,-6.553,1,0.0408,0.705,0.000248,0.14,0.83,107.612,390845,4,0,Energetic Happy
14OWRWKwRWvEgaNxyxsm4d,Just a Little More Love (feat. Chris Willis) - Jack Back 2018 Remix,David Guetta,[],0.62,0.86,7,-5.391,1,0.0445,0.00848,0.000141,0.0852,0.0972,127.967,204387,4,2,Instrumental Calm
5GtQkJTQ01zxZ9xRuIBRyY,Summer,Calvin Harris,[],0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4,2,Instrumental Calm
2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,[],0.749,0.794,0,-5.063,1,0.064,0.0193,0.0,0.543,0.46,135.959,269554,4,2,Instrumental Calm
3YHZldJG9chXiK0WVFm20h,Tere Bina Rogi Hoyay Pyase Nain,Nusrat Fateh Ali Khan,['qawwali'],0.615,0.702,0,-7.468,0,0.029,0.437,0.000167,0.213,0.623,110.172,481698,4,2,Instrumental Calm
6SRXZVq6ropG6cKmAdnyz5,Ab To Sharaab Peejiye,Talat Aziz,['bollywood'],0.764,0.54,5,-14.221,0,0.0529,0.601,0.0,0.0991,0.85,100.111,286773,4,1,Dance Party
62fkxuLVFEhKW6Qzgqnitq,Aana Pawan Kumar Hamare Hari Keertan Mein,Anup Jalota,['ghazal'],0.727,0.812,9,-5.139,0,0.105,0.713,0.0,0.11,0.893,118.035,359678,4,2,Instrumental Calm
73KdBv1wjbr00x9eucZsit,Panga,Diljit Dosanjh,['bollywood'],0.685,0.724,1,-4.983,0,0.273,0.126,0.0,0.463,0.266,159.98,282285,4,2,Instrumental Calm
28jncqWy3X3sLFXvH3n79x,Mind Your Business,Hariharan,['ghazal'],0.56,0.86,5,-6.069,1,0.0988,0.169,0.0,0.146,0.592,119.986,224667,4,2,Instrumental Calm
1CWxfklTzjbrKwNadAFn82,Raatan Dee Meri Neend Urr Gayee,Nusrat Fateh Ali Khan,['qawwali'],0.496,0.673,5,-7.176,1,0.0415,0.28,0.0,0.287,0.788,96.18,857036,4,0,Energetic Happy
4Bq4PmUT9AvfPUILhVWkdE,Charaghe Toor Jalao,Mehdi Hassan,['ghazal'],0.299,0.834,5,-9.891,1,0.0765,0.813,0.593,0.467,0.509,133.717,462293,3,4,Rap / Spoken
6LXMUR2rpxFBDo6nilS3yX,Cool Out,Imagine Dragons,[],0.636,0.718,1,-4.833,0,0.0313,0.00483,6.51e-06,0.292,0.437,143.929,217867,4,2,Instrumental Calm
3feHsnnnQFyoqisMbVamY6,Ek Jadu Na Maya,Babul Supriyo,['bollywood'],0.749,0.853,2,-6.736,1,0.0692,0.291,1.54e-06,0.336,0.696,130.155,433813,4,2,Instrumental Calm
1xbXyV3srPeE7dT9Qp1fhf,Kabhi Kaha Na Kisi Se,Aziz Mian,"['ghazal', 'qawwali']",0.539,0.833,4,-4.325,1,0.207,0.84,0.00446,0.088,0.706,152.134,1480229,3,3,Acoustic Chill
2maxr0ym48p9GDJ4fMyU4e,Sab Se Oonchi Prem Sagai - Mahamantra - Hare Krishna (Live),Jagjit Singh,"['ghazal', 'sufi']",0.277,0.824,5,-5.019,1,0.0734,0.562,0.0,0.668,0.754,95.996,455010,4,0,Energetic Happy
6aHjBGdRiV7ONxHktzchoZ,Nazar Se Nazar Tum Milane Se Pehle,Rahat Fateh Ali Khan,['sufi'],0.756,0.812,3,-6.323,0,0.036,0.0716,0.0,0.204,0.906,148.451,391079,3,2,Instrumental Calm
6Ydgbe9LUoGpbMXBUFDcek,I'll Be Home,Meghan Trainor,[],0.55,0.302,2,-11.035,1,0.0268,0.282,2.59e-06,0.0962,0.317,84.816,218520,4,1,Dance Party
5ztAIUEY1u8datg00gW1sH,Laung Nak Da - Ishtehari Gujjar,Naseebo Lal,['sufi'],0.813,0.833,7,-6.701,0,0.047,0.124,0.00615,0.355,0.962,122.86,319529,4,2,Instrumental Calm
5VFdLShbyF8zbSJUntxeMe,Jhalliya (Coke Studio Season 9),Javed Bashir,['qawwali'],0.597,0.826,1,-5.829,1,0.0429,0.299,0.0,0.0922,0.749,102.971,431000,4,2,Instrumental Calm
0OW5EFMVuRbE4K4IhIj7mz,Ja Dil Tenoon De Chadya,Nusrat Fateh Ali Khan,['qawwali'],0.545,0.459,6,-9.959,1,0.136,0.691,3.35e-06,0.236,0.531,112.963,1562375,4,3,Acoustic Chill
04ORZcOZIedNKdmPp8kY7w,Tere Bina - Remix Version,Rahat Fateh Ali Khan,"['qawwali', 'sufi']",0.647,0.843,11,-3.796,0,0.0347,0.00112,0.00964,0.0704,0.473,131.968,320667,4,2,Instrumental Calm
5CMw15fx1o2OW2jzaYy36L,You Are In Love,Taylor Swift,[],0.565,0.464,2,-8.967,1,0.0422,0.725,4.82e-05,0.0898,0.341,85.0,267107,4,1,Dance Party
7EbRVU97goqzqVsRhXsXZ5,Wrap Me Up in Your Love,John Legend,[],0.632,0.759,2,-5.666,0,0.0422,0.471,2.06e-05,0.12,0.777,142.019,225040,4,2,Instrumental Calm
4ratRQtjYmGwmFOSjcdtOG,Likhiyan Taqdeeran Da,Naseebo Lal,['ghazal'],0.766,0.895,5,-3.283,0,0.0496,0.308,0.00041,0.305,0.875,132.029,540516,4,2,Instrumental Calm
31UjYv5vLsDkzchJOtUMtW,HP,Maluma,[],0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,2,Instrumental Calm
13HHgAsJEesUkrFru851ly,Ham Ko Bhi Gham Ne Mara (Jhankar Beats),Lata Mangeshkar,['bollywood'],0.665,0.813,9,-9.415,0,0.0466,0.549,0.0127,0.0952,0.844,130.127,317845,3,2,Instrumental Calm
698ItKASDavgwZ3WjaWjtz,Faded,Alan Walker,[],0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,212107,4,2,Instrumental Calm
36ljZfF2yXyczWANEgv9LQ,Jane Wafa Jane Jahan,Lata Mangeshkar,['bollywood'],0.302,0.517,5,-11.202,1,0.0468,0.973,0.866,0.43,0.614,77.464,432009,3,4,Rap / Spoken
0vHKrIkckeOxyK0yj5gilM,Menu Rab Ne Banaya Gori Chitti Ve,Naseebo Lal,"['ghazal', 'sufi']",0.804,0.706,0,-9.814,0,0.0667,0.519,0.0679,0.189,0.945,124.997,342498,4,2,Instrumental Calm
0JSl7aYxbe5ES3oJZyZ9Nk,Nami Danam Che Manzil,Nusrat Fateh Ali Khan,['sufi'],0.475,0.496,1,-15.252,1,0.0752,0.215,0.00155,0.47,0.752,113.434,1241017,4,3,Acoustic Chill
40zysLUe3qyx6K6raxmOid,Lal Paranda,Fariha Pervez,['sufi'],0.699,0.853,1,-12.474,1,0.0575,0.00274,0.00216,0.0443,0.933,122.045,381520,4,2,Instrumental Calm
7KunA9EvcZdYC7jKfFqANO,Janu Tori Batiyan - Ek Nai Paheli / Soundtrack Version,Anuradha Paudwal,['ghazal'],0.646,0.357,2,-13.976,1,0.267,0.768,0.213,0.0941,0.318,81.811,225173,3,1,Dance Party
0OoNdW7xByBf2rb2Icf49E,Re Mann Ram Naam Mat Bhul,Anup Jalota,['ghazal'],0.422,0.429,1,-9.884,1,0.0327,0.834,0.0,0.0713,0.543,97.393,346163,4,1,Dance Party
1bQcOis2jFldMBaugIStxD,Koi Nachia Yaar Manawan Lai - Pappu Shehzade,Naseebo Lal,['ghazal'],0.578,0.856,9,-5.746,0,0.0557,0.389,0.0203,0.408,0.906,180.196,344495,4,0,Energetic Happy
3UxOgnH2Dq4SBWMvtyez9Y,Gori Poojawala Chala,Asha Bhosle,['bollywood'],0.642,0.514,6,-13.997,1,0.0991,0.727,0.0,0.0648,0.661,129.186,282200,4,1,Dance Party
72HCYVLpSdoZzeiITH3BVJ,Kala Bhanra To Kalare,Namita Agrawal,['pop'],0.464,0.883,7,-3.593,1,0.118,0.535,0.00236,0.456,0.92,164.72,287664,3,0,Energetic Happy
1QASpMQ74XLyS4S9YzxIt6,Khune Dil Ka Jab,Begum Akhtar,['ghazal'],0.368,0.226,8,-12.966,0,0.0405,0.983,0.64,0.121,0.334,130.992,200651,1,4,Rap / Spoken
6xGvugFZfslfdVCRBlEsbr,Kalma Padhkar Roze Rakhkar,Mohammed Aziz,['bollywood'],0.43,0.822,6,-8.376,0,0.105,0.773,0.0,0.215,0.44,112.939,485707,4,0,Energetic Happy
1SP5MJstpsxogyRGmCyJpF,Es Selam,Mehmet Kemiksiz,['sufi'],0.412,0.469,10,-5.307,1,0.0299,0.68,0.0,0.304,0.353,120.117,167210,4,1,Dance Party
09IOPhEh1OMe0HD9b36FJk,Over Now,Post Malone,[],0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,246987,4,2,Instrumental Calm
30pbGWbE95flAt5Ud9EGUT,"Tumhen Husn De Ke Khuda Ne, Pt. 2",Manna Dey,['bollywood'],0.433,0.409,2,-12.796,1,0.25,0.992,0.238,0.32,0.701,143.275,211463,4,1,Dance Party
5ZDAmuqnJOcEvXKD22F4JC,La'u Rosa,Aniseto Falemoe,['pop'],0.561,0.313,3,-11.597,1,0.031,0.704,4.21e-05,0.0862,0.494,121.56,279541,3,1,Dance Party
4Y9lVjRD82aJOQ2v13UIoF,Viva La Vida - Live In Buenos Aires,Coldplay,[],0.428,0.948,5,-4.655,0,0.0934,0.00537,1.29e-06,0.371,0.219,138.015,251067,4,0,Energetic Happy
4A7RkGQxukY21nxXsLtDMZ,Tara Khosa Raat,Jeet Gannguli,['bollywood'],0.702,0.619,4,-6.689,1,0.0666,0.217,0.0,0.283,0.455,139.884,273033,4,2,Instrumental Calm
2X2EooC0yEQ3r8UyW0gckt,Tu Apni Aakhonka Paani,Anup Jalota,['ghazal'],0.602,0.484,11,-11.993,0,0.0655,0.576,0.0,0.264,0.739,96.15,373547,4,1,Dance Party
2238GA9iggQeIb1hdevYes,Mashhoor Who Sakhi Hain,Sabri Brothers,['ghazal'],0.442,0.649,7,-14.629,1,0.204,0.778,4.13e-05,0.0979,0.623,94.782,1565440,4,3,Acoustic Chill
4dOmgE4ULbySxpeGObN8RL,Syphilis,Juice WRLD,[],0.782,0.659,1,-3.103,1,0.248,0.0696,0.0,0.168,0.336,148.03,131761,4,2,Instrumental Calm
4lBboagnDvP48urdFVQVf5,Chura Liya,Anushka Manchanda,['bollywood'],0.747,0.798,11,-5.798,0,0.0413,0.0288,0.00514,0.319,0.862,127.996,285000,4,2,Instrumental Calm
720RCxcq6KRF2PaiFnkC0W,Levels - Radio Edit,Avicii,[],0.584,0.89,1,-5.941,0,0.0343,0.047,0.814,0.309,0.466,126.04,199907,4,4,Rap / Spoken
6yBB5gH5I7WcmiBAaIeA6B,Without You (feat. Sandro Cavazza),Avicii,[],0.656,0.867,2,-4.819,1,0.0429,0.00151,0.0,0.0437,0.24,134.014,183160,4,2,Instrumental Calm
7DmsviMgfapfHpIUg5IzbV,Sochta Hoon Keh Woh Kitne Masoom Teh,Nusrat Fateh Ali Khan,['qawwali'],0.419,0.758,5,-7.974,1,0.0654,0.612,6.23e-05,0.583,0.674,122.156,1371476,4,3,Acoustic Chill
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,[],0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,4,2,Instrumental Calm
0uvJiJRo5CKHbRJVPcCked,Ishq Samundar,Arjun Kanungo,['bollywood'],0.812,0.733,2,-6.083,1,0.0753,0.471,0.0,0.105,0.596,94.979,186947,4,2,Instrumental Calm
63gLJ4kWmMpjbfzxyL9YoP,Jiyun Kar Khawaja,Alam Lohar,['sufi'],0.608,0.678,8,-10.957,0,0.051,0.683,0.651,0.401,0.819,98.51,547866,4,4,Rap / Spoken
4ZnFAkXZlTKwi6iXRnJPe3,Harry,Rafika Duri,['pop'],0.365,0.415,8,-7.88,1,0.0273,0.732,0.000652,0.229,0.138,77.413,197173,4,1,Dance Party
0msDDRoLR4bpPsrFAi3keu,Bütün İnsanlardan,Gule,['pop'],0.437,0.398,5,-13.017,0,0.0599,0.858,0.0,0.342,0.579,119.572,263000,4,1,Dance Party
2z33Arq4XKHDZi7MHTCV3Q,Love On The Brain,Rihanna,[],0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0709,0.378,172.006,224229,3,2,Instrumental Calm
5jyyPsIGM2yqkZN9R3TmvN,The Ways (with Swae Lee),Khalid,[],0.727,0.72,11,-5.856,0,0.0488,0.0626,1.21e-06,0.176,0.589,140.08,238893,4,2,Instrumental Calm
60LtN4BOwAMl1WaItsPiuR,Ja Jay Tu Jana,Bilal Saeed,['sufi'],0.804,0.899,0,-4.171,1,0.0378,0.0528,0.0,0.114,0.337,132.033,208806,4,2,Instrumental Calm
7wzZzKDekxMwQ4QnHchudW,Har Ek Baat Pe Kehte Ho,Ahmed Hussain,['ghazal'],0.606,0.5,8,-10.568,1,0.0279,0.454,2.06e-06,0.104,0.443,116.953,405853,3,1,Dance Party
3pRgqwjh7uoyeg77ruzwt7,Kayi Khati,Rapper Ankit,['pop'],0.758,0.927,6,-4.394,1,0.274,0.546,0.0,0.477,0.805,95.037,166426,4,2,Instrumental Calm
7FR9ZBHlSVVO0YvYwaABye,Is Dil Pe Naaz Tha Mujhe,Mehdi Hassan,['bollywood'],0.374,0.32,8,-17.394,1,0.0655,0.942,0.857,0.139,0.684,107.449,287270,4,4,Rap / Spoken
3NdPrTVDHs0QUkM9CQd3lH,"Too Mera Superman (From ""Dariya Dil"")",Mohammed Aziz,['bollywood'],0.611,0.71,2,-9.396,0,0.0843,0.571,0.0011,0.138,0.655,131.194,408507,4,2,Instrumental Calm
06esTPbBLd9a7Kwk51y52i,Allah Allah Hoo,Sain Zahoor Ahmed,['sufi'],0.641,0.72,10,-6.604,1,0.0477,0.512,0.0334,0.327,0.533,143.803,862998,4,2,Instrumental Calm
4HYGpWdiE7Y8CqUpsp7R5K,Poster Lagwado Bazaar Mein,Lalit Sen,['bollywood'],0.759,0.842,2,-10.296,1,0.0567,0.0705,3.12e-05,0.417,0.832,111.978,363907,4,2,Instrumental Calm
0dVf5eVRSgxrS6TOWNlUFm,"Ae Janam Ae Janam (From ""Azra"")",Noor Jehan,['ghazal'],0.464,0.296,10,-11.338,1,0.0613,0.842,0.000322,0.135,0.548,147.479,210147,4,1,Dance Party
1vBmaijoCBoqmwc3zs5n3s,Dus Bahane,Shaan,['bollywood'],0.833,0.917,7,-5.498,1,0.0597,0.175,1.92e-06,0.109,0.874,110.001,206947,4,2,Instrumental Calm
7eozrxGuIkSpnGferUc5XJ,Happier - Hikeii Remix,Marshmello,[],0.756,0.882,7,-2.817,1,0.0601,0.0548,0.0,0.177,0.562,129.959,186499,4,2,Instrumental Calm
1Knctxx9vGZxpZfF66BIEa,Legends,Juice WRLD,[],0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4,2,Instrumental Calm
4WLEum25Eng2DBZcSR8bLg,"Savera Jab Ho Mere Kartaar (From ""Shambhu Teri Jai Jaikar"")",Anup Jalota,['ghazal'],0.438,0.698,3,-7.54,1,0.0458,0.679,0.0,0.102,0.592,88.625,369453,4,0,Energetic Happy
7nfBBzvvALW42cbZqoFoeM,Haari Haari Main To Haari Bhole,Anuradha Paudwal,['ghazal'],0.633,0.874,2,-2.173,1,0.0789,0.177,0.0,0.266,0.621,95.965,359883,4,2,Instrumental Calm
3ikGogcYQS3CE90tjsnssX,Kanto Lago Re Devariya,Dilraj Kaur,['bollywood'],0.448,0.341,2,-18.366,1,0.0628,0.983,0.792,0.198,0.649,130.717,402853,4,4,Rap / Spoken
0nG0wg5uTw3FmpNleYKj6Z,Firework,Katy Perry,[],0.636,0.784,8,-6.335,1,0.0543,0.164,0.0,0.115,0.631,124.096,227747,4,2,Instrumental Calm
3ING8Ta2ENqlFDhRxqwGY2,Gauri Ke Dulare,Anuradha Paudwal,['ghazal'],0.491,0.883,11,-2.345,0,0.158,0.34,0.0,0.252,0.823,179.928,416181,3,0,Energetic Happy
6rNpYSwzHEQvNZSxf9FUbD,"Tere Saath Hoon Main - From ""Raksha Bandhan""",Himesh Reshammiya,['bollywood'],0.665,0.704,5,-5.961,1,0.0391,0.208,0.0,0.177,0.615,146.009,345205,4,2,Instrumental Calm
70bazZm7S4uKw1fd09DAmW,Dil Hoom Hoom Kare - The Unwind Mix,Hamsika Iyer,['bollywood'],0.337,0.272,7,-13.274,1,0.0289,0.892,6.48e-05,0.131,0.222,93.791,282707,4,1,Dance Party
0YuX4llcy8fTxnma5ONTWA,Nai O Dil Lagana,Javed Bashir,['qawwali'],0.723,0.874,11,-7.427,1,0.0788,0.11,1.58e-05,0.066,0.642,113.974,357023,4,2,Instrumental Calm
2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,[],0.749,0.794,0,-5.063,1,0.064,0.0193,0.0,0.543,0.46,135.959,269554,4,2,Instrumental Calm
5R6bQw4yR1fBLuJbPDdUP0,Chupi Chupi Kache,Runa Laila,['bollywood'],0.744,0.841,8,-3.421,1,0.0407,0.854,1.58e-05,0.336,0.896,143.589,283664,4,2,Instrumental Calm
1RnOr27XNJSpMgwTHPJGdH,Dor,Rahat Fateh Ali Khan,['qawwali'],0.531,0.329,8,-7.917,0,0.0273,0.851,0.0,0.179,0.272,134.736,238000,3,1,Dance Party
1stUBljsOPqMC7TwPt43BD,Inimitável,Nando Reis,['pop'],0.491,0.916,9,-5.239,1,0.034,0.0577,7.05e-06,0.196,0.933,146.836,235018,4,0,Energetic Happy
1evkHzXYitWcDkJOAzNDx3,Shub Shub Shanidevar,Anuradha Paudwal,['bollywood'],0.402,0.26,8,-14.481,1,0.0309,0.786,0.0,0.348,0.263,105.387,373452,4,1,Dance Party
6dVCu2GnnseLcNyT9sPhZU,Everybody Hates Me - Justin Caruso Remix,The Chainsmokers,[],0.5,0.884,11,-5.563,0,0.0498,0.00724,2.94e-05,0.0522,0.52,154.996,235760,4,2,Instrumental Calm
25QIiy474IuIGBZyTf5Usv,Chan Kithan Guzari,Atta Ullah Khan Esakhelvi,['qawwali'],0.799,0.692,9,-8.342,1,0.0554,0.565,0.000218,0.0961,0.487,108.682,370267,4,2,Instrumental Calm
2XTquzYQAdT1Hk78bOUwsv,Greatest,Eminem,[],0.809,0.737,1,-5.186,1,0.108,0.0441,0.0,0.341,0.367,80.025,226938,4,2,Instrumental Calm
1EVzIY3Clxdq3yXRskKZtn,Har Kisi Ko,Nikhil D'Souza,['bollywood'],0.463,0.788,3,-6.523,1,0.0518,0.336,0.0,0.337,0.382,179.968,304025,4,0,Energetic Happy
5IPQRERKcsXeaKlRpEJr28,Halka Halka,Rahat Fateh Ali Khan,"['qawwali', 'sufi']",0.626,0.695,2,-4.446,1,0.0319,0.396,0.0,0.308,0.469,115.051,273215,4,2,Instrumental Calm
763bPJOFE9YiAxlqDnIlA4,Muk Jani Ae,Arif Lohar,['sufi'],0.389,0.611,1,-6.707,0,0.038,0.0296,3.09e-05,0.0761,0.568,71.781,236925,4,0,Energetic Happy
2wppB7078ECY6qsRhIyAYV,Ho Ya Ho Ganaraya,Anup Jalota,['ghazal'],0.606,0.679,6,-11.804,1,0.0889,0.383,0.0,0.106,0.65,107.009,310573,4,2,Instrumental Calm
67XXGKQrlBLCAg3gmHkamP,Have Yourself a Merry Little Christmas (feat. Esperanza Spalding),John Legend,[],0.319,0.509,10,-8.868,1,0.0305,0.642,0.0,0.39,0.427,144.55,223240,3,0,Energetic Happy
2iGF8anM34qL05bwiYQ2p5,Jinne Tukre Hone Dil De,Naseebo Lal,['sufi'],0.683,0.802,11,-3.987,0,0.0358,0.688,0.000172,0.106,0.912,135.183,283667,4,2,Instrumental Calm
22nebdx3j16qQKRrm0mVe7,Sick Boy,The Chainsmokers,[],0.548,0.687,11,-6.371,0,0.15,0.106,0.0,0.131,0.362,180.017,193947,4,2,Instrumental Calm
0JV0VFAmiaV6iZZhDJ3Rc9,Alvida - Remix,Kailash Kher,['sufi'],0.592,0.88,3,-6.873,0,0.0298,0.0826,0.321,0.0614,0.801,130.001,260168,4,2,Instrumental Calm
3KVO0m7i68VvbmJZ4n8TLr,Woh Mujh Se Hoe Humkalam,Farida Khanum,['ghazal'],0.481,0.303,5,-11.38,1,0.0326,0.975,0.0344,0.134,0.51,88.995,205360,4,1,Dance Party
60Z57Wdrn0pEVpHI7d7GAX,Stepping Stone,Eminem,[],0.616,0.684,7,-6.032,1,0.311,0.0305,0.0,0.376,0.312,179.503,309638,4,2,Instrumental Calm
5H2VrjDWSQivUObUBjXQYv,Kuch Kuch Mil Gaya,Shazia Manzoor,['ghazal'],0.641,0.933,1,-5.346,1,0.137,0.00411,0.0108,0.13,0.747,150.013,266964,4,2,Instrumental Calm
6LgEeQf4gKWLxlHXXAREu8,Rim Jhim Sawan,Ghulam Ali,['bollywood'],0.624,0.958,10,-4.227,1,0.0817,0.676,0.000278,0.122,0.658,98.088,278708,4,2,Instrumental Calm
0YytirGmJ9GW8dZiGa84AT,Man Kunto Maula,Nusrat Fateh Ali Khan,['qawwali'],0.445,0.443,0,-17.565,1,0.051,0.293,0.00118,0.352,0.36,146.317,916307,4,1,Dance Party
7GiiQm2KOOENimwDYP3WG2,Tu To Mai Hai,Anuradha Paudwal,['bollywood'],0.512,0.765,4,-12.772,0,0.112,0.572,1.51e-06,0.463,0.621,138.021,401319,4,0,Energetic Happy
0MMkcAFffd1HMMyLolVabp,Hasde Luteray Aethe,Masood Rana,['ghazal'],0.614,0.317,4,-13.873,1,0.0472,0.992,0.791,0.0723,0.876,136.134,202850,4,4,Rap / Spoken
3FFPacjS6IuIVpf6ELyhUf,Tera Koi Nahi Rokan Hath,Sudha Malhotra,['ghazal'],0.62,0.4,5,-13.036,1,0.106,0.873,1.77e-06,0.12,0.84,153.425,297000,3,1,Dance Party
5vX685rmuF6vqzVJgukbWC,Rana Vikrama,Kunal Ganjawala,['bollywood'],0.772,0.811,0,-5.467,0,0.0946,0.0763,2.75e-06,0.0623,0.643,104.014,206875,4,2,Instrumental Calm
5BeApeMWZDwQOzRgwuLmBX,Nazar Se,Ali Sethi,['sufi'],0.37,0.266,2,-12.164,0,0.0485,0.901,0.0592,0.098,0.334,77.593,254637,4,1,Dance Party
1JydlGEWiwAubExgBqB0gH,Fagam Me Holi Khlele Sawaro,Raju Punjabi,['pop'],0.665,0.845,2,-10.284,1,0.053,0.181,0.000136,0.591,0.927,141.986,211601,4,0,Energetic Happy
4hM6dLAXYsMYhpT29QA5C6,Zara,Noor Jehan,['ghazal'],0.658,0.934,0,-10.585,1,0.129,0.281,0.0762,0.684,0.376,119.209,263105,4,0,Energetic Happy
31rOPFFrOs33oQcfBKaUPe,Promises (with Sam Smith) - MK Remix,Calvin Harris,[],0.728,0.912,1,-6.047,1,0.0409,0.0109,0.309,0.0493,0.801,122.975,259253,4,2,Instrumental Calm
7jawmZ3hON77VrmbiuXraR,Maa Ki Goad Se Kabr Talak Hai,Aziz Mian,['qawwali'],0.573,0.841,4,-8.985,1,0.417,0.729,0.000715,0.68,0.647,94.06,879550,4,3,Acoustic Chill
7sdG8n2Q9s8tCM8Wc2Vg1a,Flames - Pink Panda Remix,David Guetta,[],0.802,0.845,5,-5.509,0,0.0596,0.0343,0.0186,0.335,0.828,123.995,228387,4,2,Instrumental Calm
4tCT2NUOQwEa6qpN7tcjce,Teri Surat Nigahon,Munni Begum,['sufi'],0.496,0.626,6,-7.435,1,0.0419,0.113,1.92e-06,0.132,0.213,80.113,525582,4,2,Instrumental Calm
3Lv3frZVXU7Q0JEFvLIzWW,Promises (with Sam Smith) - David Guetta Remix,Calvin Harris,[],0.588,0.697,3,-4.744,0,0.0372,0.186,0.000219,0.103,0.225,125.157,190417,4,2,Instrumental Calm
70gUpEnhuX4OxklDsYewHY,365 - Jonas Aden Remix,Zedd,[],0.74,0.802,2,-3.967,1,0.0531,0.0112,0.000385,0.187,0.502,123.987,165998,4,2,Instrumental Calm
5vAEnWrHxLv78uwZrAJcX6,Thought I Knew You (feat. The Weeknd),Nicki Minaj,[],0.77,0.715,1,-5.92,1,0.0449,0.0373,0.00172,0.0959,0.468,150.024,198280,4,2,Instrumental Calm
0DjvvzlcuN5ogLhtXhXqdm,Chukwu Emerigo,Ayaka Ozubulu,['pop'],0.681,0.8,9,-3.144,1,0.094,0.35,1.43e-05,0.308,0.908,110.295,757735,3,2,Instrumental Calm
3eKUb3oRHrk7AUXDOtqEvN,Meri Zindagi Nu Sohniya,Naseebo Lal,['ghazal'],0.634,0.482,1,-15.259,1,0.0597,0.0273,0.000135,0.116,0.681,81.492,521947,4,2,Instrumental Calm
