id,name,artist,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,cluster_label
6WkJVR6Pw8vzMq0nk8PFph,Woh Hata Rahe Hain Pardah,Nusrat Fateh Ali Khan,['qawwali'],0.416,0.894,1,-7.157,0,0.0689,0.327,5.54e-05,0.858,0.76,136.055,474907,4,0,Energetic Happy
3k00iUQxvBgGS3Is1sNp63,Isse Pehle Ke Baat Tal Jaye,Ghulam Ali,"['ghazal', 'sufi']",0.571,0.345,10,-17.962,0,0.0341,0.85,0.00131,0.0536,0.595,128.097,458710,4,1,Dance Party
0W5oXFrxZNBTIS1eMW9Ofz,Saturday Nights REMIX,Khalid,[],0.569,0.414,10,-8.901,1,0.0758,0.633,0.0,0.0916,0.35,187.221,211103,4,1,Dance Party
6rLypg1a2kCCuCcvXFY315,"Poonkatrey (From ""Friends"")",Hariharan,['ghazal'],0.591,0.491,7,-11.464,1,0.0481,0.635,0.0,0.388,0.848,100.006,289724,4,1,Dance Party
0gsF7mX9wTuL7F4HBSX4Oo,Mashoor Hazoor E Aala,Shahid Mallya,['bollywood'],0.785,0.801,4,-5.521,0,0.0451,0.201,0.0,0.34,0.626,125.987,214341,4,2,Instrumental Calm
27VTdTiiX8CuRRWB8PApoR,"Wajah Tum Ho (From ""Wajah Tum Ho"")",Mithoon,['bollywood'],0.642,0.545,7,-8.37,0,0.0346,0.905,0.0105,0.119,0.335,166.027,294930,4,1,Dance Party
3rGe9aqY7mTJQoNCif0rxT,"Mere Naseeb Mein - From ""Naseeb""",Lata Mangeshkar,['bollywood'],0.466,0.771,9,-6.988,0,0.0471,0.851,0.00161,0.33,0.784,126.505,377480,4,0,Energetic Happy
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,[],0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,127.961,156347,4,2,Instrumental Calm
5RAhu7KdNYLwcUoAQfR8Ht,Laai Khushi Ki Duniya,Suraiya,['ghazal'],0.612,0.189,2,-11.874,1,0.0648,0.992,0.0844,0.159,0.764,162.044,175556,4,1,Dance Party
0UvdB4c5ONOnxfNyoDUy42,Dua Mangta Hoon,Amjad Sabri,['qawwali'],0.64,0.69,11,-5.75,0,0.0304,0.275,5.45e-06,0.154,0.657,138.04,288422,3,2,Instrumental Calm
0SsnTcSUJMIlaaV7Qf6eOf,Maar Gai Udeek Din Raat Di,Nusrat Fateh Ali Khan,['qawwali'],0.649,0.784,5,-8.039,1,0.0432,0.436,0.0,0.153,0.93,187.221,263979,3,2,Instrumental Calm
5ybM8mVtRtBWz5JOjdV841,"Ek Chanchal Shokh Haseena (From ""Baaghi"")",Abhijeet,['bollywood'],0.505,0.696,7,-7.993,1,0.0394,0.688,0.0,0.396,0.644,127.762,401773,4,0,Energetic Happy
5kwd8EKu1DMGEAHDVQEu9S,Love Yourself,Justin Bieber,[],0.785,0.269,4,-14.911,1,0.409,0.866,0.0,0.21,0.57,128.132,235507,4,1,Dance Party
2SJDAVi7AiEGtUyNACEqol,Teri Mehfil Mein,Lata Mangeshkar,['bollywood'],0.536,0.292,7,-13.663,1,0.0922,0.972,0.0,0.539,0.389,154.846,304599,4,1,Dance Party
5J2eRZo2BLb31L7J4fbK6l,Kaun Kehte Hain Bhagwan Aate Nahi (Achyutam Keshavam),Payal Dev,['bollywood'],0.393,0.818,2,-3.34,1,0.0601,0.425,1.6e-05,0.272,0.773,110.992,294348,4,0,Energetic Happy
4hqAa7VQxUAGddTbhWAsCU,Dil Hi Dil Mein,Mehnaz,['ghazal'],0.332,0.242,5,-15.147,1,0.0378,0.967,0.226,0.106,0.594,187.221,360973,4,1,Dance Party
5aFW3CduDz6HwyLx7mKGB7,Koi Kuri Karle Pasand Mundeya,Masood Rana,['ghazal'],0.569,0.272,5,-14.538,1,0.0918,0.991,0.0123,0.145,0.607,148.987,340219,4,1,Dance Party
6i4LWESmu4Y48rbByCu2iO,Shoot Me In The Back,Miguel Bosé,['pop'],0.801,0.82,9,-12.138,0,0.0535,0.143,6.31e-05,0.0558,0.854,130.229,295800,4,2,Instrumental Calm
3eSnXst3SWVix0QoGVPWMZ,Dam Dam Karo Fareed,Nusrat Fateh Ali Khan,['qawwali'],0.428,0.836,0,-6.306,0,0.0382,0.507,0.00911,0.393,0.947,157.581,871503,4,0,Energetic Happy
2DV1qwJibcwjj9IyhjZ0Bs,Green Light,Lorde,[],0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0887,0.253,156.942,234520,4,2,Instrumental Calm
5rxyYdIZHtNnFYKPdesugb,Ýagşydyr,Turkmen Mukamlary,['pop'],0.297,0.586,6,-5.664,1,0.0536,0.979,0.00105,0.28,0.656,73.166,162952,4,0,Energetic Happy
394QnsjxanQcjp5JI8Bn7C,Dirty Sexy Money (feat. Charli XCX & French Montana) - GLOWINTHEDARK Remix,David Guetta,[],0.722,0.885,6,-4.838,1,0.11,0.0291,1.56e-05,0.0508,0.944,187.221,183214,4,2,Instrumental Calm
7DmsviMgfapfHpIUg5IzbV,Sochta Hoon Keh Woh Kitne Masoom Teh,Nusrat Fateh Ali Khan,['qawwali'],0.419,0.758,5,-7.974,1,0.0654,0.612,6.23e-05,0.583,0.674,150.156,1371476,4,3,Acoustic Chill
5TO8VVqgvC88kD1FSiiunf,Goraly Söýgimizi,Azat Dönmezow,['pop'],0.718,0.686,4,-5.945,0,0.0624,0.0595,0.00038,0.0804,0.499,100.026,173163,4,2,Instrumental Calm
2maxr0ym48p9GDJ4fMyU4e,Sab Se Oonchi Prem Sagai - Mahamantra - Hare Krishna (Live),Jagjit Singh,"['ghazal', 'sufi']",0.277,0.824,5,-5.019,1,0.0734,0.562,0.0,0.668,0.754,95.996,455010,4,0,Energetic Happy
0Aj9mjOpjS2TbgSB6sdXNo,Running,Dua Lipa,[],0.62,0.694,10,-3.739,0,0.0311,0.0178,0.0,0.19,0.319,126.002,221947,4,2,Instrumental Calm
3m7EwKEelSTnCK0irdNqDF,Mere Sabir Teri Chaukhat Ki,Nusrat Fateh Ali Khan,['qawwali'],0.593,0.82,8,-3.418,1,0.341,0.872,0.00022,0.466,0.778,149.906,847517,4,3,Acoustic Chill
2qwWONRF2GYGbZCc97CxOF,Woh Hata Rahe Hain Pardah,Nusrat Fateh Ali Khan,['qawwali'],0.416,0.894,1,-7.157,0,0.0689,0.327,5.54e-05,0.858,0.76,136.055,474907,4,0,Energetic Happy
1FmrTxzAES3SzasBvnnhRT,Shambho Hechi Daan Dhave,Anuradha Paudwal,['ghazal'],0.606,0.531,1,-6.928,0,0.0306,0.653,0.0,0.0916,0.496,127.973,292844,4,1,Dance Party
4yuWA2s1LeNNroCMN3A2Qg,Aik Jhalak Dikhla De,Mehdi Hassan,['sufi'],0.274,0.458,6,-12.932,1,0.0365,0.937,0.0292,0.0814,0.393,169.135,363667,4,1,Dance Party
0sVgOxAOOAj0K8PdFEGhrR,Never Be the Same - Radio Edit,Camila Cabello,[],0.627,0.693,0,-4.382,1,0.0856,0.158,0.000102,0.115,0.245,157.801,227240,4,2,Instrumental Calm
42JdNogUgR596OmgsO2pmD,Mere Baney Ki Baat,Fareed Ayaz Abu Muhammad Qawwal,['qawwali'],0.454,0.385,1,-16.16,1,0.11,0.882,1.98e-06,0.211,0.509,109.973,1664396,4,3,Acoustic Chill
0RlhZaRbmNBqr7yC5u5N6t,Jinny Ghous De Yaar,Sher Miandad Khan Fareedi Qawwal,['qawwali'],0.668,0.793,6,-7.359,1,0.0432,0.453,0.0,0.348,0.793,120.908,658947,4,0,Energetic Happy
1gJEK5b69XIXEUydumLUWc,Rum'da Acem'de Aşık Olduğum,Fatih Koca,['sufi'],0.482,0.584,5,-7.293,1,0.0302,0.825,0.372,0.196,0.673,113.048,253205,4,1,Dance Party
6HjHViEsMt0Z6RbebHgpKI,Alemler Nura Garkoldu,Hakan Bayraktar,['sufi'],0.392,0.412,0,-8.628,1,0.0416,0.908,0.00035,0.0479,0.308,130.993,317324,4,1,Dance Party
2FnGeHfmXSPtimZPjnI34n,Dil Marjaane Nu Ki Hoya Sajna,Nusrat Fateh Ali Khan,['qawwali'],0.477,0.564,5,-10.999,1,0.0575,0.216,0.0,0.136,0.656,178.458,468755,4,0,Energetic Happy
0zmxucBmo7zk1Xm8xcu6PE,Giant (with Rag'n'Bone Man) - Michael Calfan Remix,Calvin Harris,[],0.771,0.909,1,-6.341,0,0.0485,0.0243,0.0281,0.318,0.678,149.989,201889,4,2,Instrumental Calm
61YW32C7DUv7aKdVhUacxt,Tied Up,Major Lazer,[],0.664,0.623,1,-5.357,0,0.158,0.0122,1.32e-05,0.0957,0.65,187.221,187333,4,2,Instrumental Calm
1vBmaijoCBoqmwc3zs5n3s,Dus Bahane,Shaan,['bollywood'],0.833,0.917,7,-5.498,1,0.0597,0.175,1.92e-06,0.109,0.874,138.001,206947,4,2,Instrumental Calm
3DoBTwfr8yi2LN08SBpFkN,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,[],0.706,0.559,4,-5.216,0,0.0416,0.0372,0.0,0.379,0.252,78.534,217405,4,2,Instrumental Calm
3B3iPFx9ToeLqbUrxcb4yl,Karz Chukana Hai,Nitin Mukesh,['bollywood'],0.426,0.705,0,-6.901,0,0.0495,0.138,0.000116,0.578,0.545,141.188,339560,4,0,Energetic Happy
76AM6F3NZxZ2soNvINEJgz,Sohni Dharti,Habib Wali Muhammad,['ghazal'],0.458,0.488,3,-15.928,1,0.0468,0.807,1.35e-06,0.0536,0.936,155.116,282096,4,1,Dance Party
7qTl6AO0bNOppN9CLM3VR9,Waving Through A Window - Bonus Track,Katy Perry,[],0.599,0.556,0,-7.732,1,0.0869,0.461,0.0,0.132,0.46,173.427,235987,4,2,Instrumental Calm
0bh56tIOc9CKwn8C1sQjc3,Shanideva Ho Deva,Anuradha Paudwal,['ghazal'],0.621,0.726,1,-7.014,0,0.119,0.203,0.0,0.147,0.787,187.221,239824,3,2,Instrumental Calm
1EezmZapxk6dDafoJuou6k,Pyar Kiya To Darna Kya,Lata Mangeshkar,['bollywood'],0.369,0.619,2,-6.886,1,0.0794,0.817,1.34e-06,0.482,0.675,129.023,381080,3,0,Energetic Happy
3gTp4KG5WhiXUV3Q7OGBnD,Nip Tuck,Nicki Minaj,[],0.845,0.618,8,-7.086,1,0.2,0.0149,0.0,0.196,0.366,147.944,207267,4,2,Instrumental Calm
3FS3ItpUATpALLi90uvkde,I Am In Love,Pritam,['bollywood'],0.702,0.694,2,-5.74,1,0.0286,0.685,5.96e-05,0.168,0.76,158.024,285109,4,2,Instrumental Calm
4URNzWDwsPrZ4YnaTV2a8Y,Kab Se Zainab Tumhe,Rais Anis Sabri,['qawwali'],0.763,0.36,6,-12.448,1,0.0306,0.147,0.0,0.0869,0.72,110.018,903659,4,2,Instrumental Calm
2AwzKMXGvV3cAqlAxHlaB8,Poora Nap Tay Poora Tol,Sain Zahoor Ahmed,['qawwali'],0.384,0.838,8,-7.814,1,0.0668,0.41,0.0975,0.203,0.663,108.911,459597,4,0,Energetic Happy
7COfe3P7KgfwDwIRB8LIDw,Mi Gente,J Balvin,[],0.548,0.704,11,-4.838,0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,185040,4,2,Instrumental Calm
125quHVZfy0Y90umTfDmzd,Sanu Ek Pal Chain Na Aawe,Nusrat Fateh Ali Khan,['qawwali'],0.596,0.459,5,-10.002,1,0.0384,0.669,0.448,0.128,0.675,155.706,765924,4,4,Rap / Spoken
6fnjyrjy1mVVS1JLmivNyE,Woh Kisna Hai (Lofi Mix),Ismail Darbar,['bollywood'],0.347,0.606,10,-9.187,1,0.0941,0.638,0.442,0.144,0.366,117.983,206736,4,4,Rap / Spoken
3VmfZBj95LvYRYzc7irKS3,Tera Naam Japdi Phiran (Ver-2),Javed Bashir,['sufi'],0.715,0.897,1,-3.729,0,0.105,0.0218,0.0,0.536,0.726,157.96,250133,4,2,Instrumental Calm
72s1xrc7E27aATdCMbFMC6,"Shayad (Film Version) - From ""Love Aaj Kal""",Pritam,['bollywood'],0.345,0.508,8,-7.595,1,0.0358,0.912,0.00138,0.101,0.287,135.21,245733,4,1,Dance Party
4Uw5rEWN8rMErNruwT50f2,Maye Ni Maye Mere Geetan De Nainan Vich,Jagjit Singh,"['ghazal', 'sufi']",0.51,0.419,3,-12.069,1,0.035,0.702,0.34,0.269,0.78,153.501,206827,4,1,Dance Party
2B1fuWoWaYnCXbjYp1gXg5,Boomerang,Imagine Dragons,[],0.429,0.559,2,-7.493,1,0.152,0.139,0.00928,0.121,0.347,100.073,187800,4,2,Instrumental Calm
5ngNneNm8wCakXptOPH1Xq,Uzr Aane Me Bhi,Mehdi Hassan,['ghazal'],0.416,0.652,6,-8.875,1,0.0482,0.959,0.394,0.312,0.541,161.901,694813,4,4,Rap / Spoken
3N03WEnjmK0s95unOI4GNJ,Sanam Re (Lounge Mix),Mithoon,['bollywood'],0.668,0.362,3,-8.408,0,0.0268,0.912,0.000454,0.162,0.314,108.956,277134,4,1,Dance Party
2sMHEhoPxrTpZdAm2zG62z,"Duniya badal gayi (From ""Babul'')",Shamshad Begum,['ghazal'],0.36,0.284,8,-8.708,1,0.0332,0.791,0.00644,0.0802,0.57,140.354,207539,3,1,Dance Party
5bTHhVqrDAUfoJKAxwwj3G,Dil Jala Ke Mera Muskurate Hai,Ghulam Ali,"['bollywood', 'sufi']",0.563,0.395,1,-12.791,1,0.0325,0.515,0.00634,0.235,0.694,108.782,400000,4,1,Dance Party
7ChgIOtdsEKDPLXVkfcZ05,"Haa Jab Tak Hai Jaan - From ""Sholay""",Lata Mangeshkar,['bollywood'],0.386,0.413,2,-10.894,0,0.0362,0.865,0.0122,0.137,0.468,118.513,326173,3,1,Dance Party
35KV2Nuib6jPMVN00O8iba,No Mistakes,Kanye West,[],0.643,0.646,10,-2.442,0,0.0629,0.0393,0.0,0.109,0.35,80.174,123040,4,2,Instrumental Calm
1oEILcJX46cqn5DacYfPwo,Gori Mhare Nuve Bangle Mein Begi,Suresh Wadkar,['bollywood'],0.619,0.827,0,-8.184,0,0.0849,0.781,0.000315,0.422,0.894,104.701,295107,4,0,Energetic Happy
18FQ7DIN02bi5N8f4ObmGo,Ami Premer Parikhate,Runa Laila,['bollywood'],0.572,0.574,8,-14.658,1,0.0493,0.595,0.000179,0.104,0.866,157.794,243827,4,1,Dance Party
0crAEn9sv3VfvAYo2Kfcua,Pranay Panthe Janara,Manhar Udhas,['bollywood'],0.584,0.456,4,-11.705,1,0.0392,0.681,4.13e-06,0.0908,0.59,123.843,489867,4,1,Dance Party
1JcjOWpaQr2crUaJj2kRYQ,Before I Cry,Lady Gaga,[],0.48,0.56,2,-5.196,1,0.0373,0.157,0.0,0.168,0.167,174.41,258547,3,2,Instrumental Calm
18V3PMTKiDPMj3GH0dOW15,Orkant/Balance Pon It - Mixed,Major Lazer,[],0.861,0.886,3,-7.437,0,0.139,0.11,2.52e-05,0.476,0.805,125.991,110000,4,2,Instrumental Calm
1oVHTsA2FqC1xAT7afmMYn,Hazaaron Khwahishen,Abida Parveen,['sufi'],0.506,0.341,5,-11.882,1,0.0374,0.548,1.17e-06,0.0779,0.212,146.099,535313,3,1,Dance Party
5OWx9w1rYS8Msv5gsHhJDy,Do Do Ghoont Hi pee Kar Dekho,Nusrat Fateh Ali Khan,['qawwali'],0.66,0.313,10,-19.395,1,0.0456,0.257,0.0,0.24,0.482,124.968,327853,4,1,Dance Party
1p5jPjbjtRvMtugh8TgAzD,Belagaayithu Yelu,Anuradha Paudwal,['ghazal'],0.613,0.585,7,-10.372,1,0.0344,0.35,7.05e-06,0.133,0.805,117.985,265900,4,2,Instrumental Calm
063fMQR4ovHXH5PwO2hJm5,Dil Hi Tu Hai,Farida Khanum,['sufi'],0.416,0.256,7,-15.649,0,0.0428,0.98,0.0569,0.13,0.401,115.831,318360,3,1,Dance Party
3xL6najxM1pe2sVBtqjFqM,Dam Dam Karo Fareed,Nusrat Fateh Ali Khan,['qawwali'],0.423,0.606,0,-13.415,0,0.0394,0.404,0.00238,0.388,0.957,155.976,875133,4,0,Energetic Happy
6mkGcPlvh3H7ZaUiiKNXBl,Ghoom,Junoon,['ghazal'],0.508,0.751,2,-8.762,1,0.0397,0.00184,0.018,0.288,0.498,171.902,466573,4,0,Energetic Happy
4nIyuXb2MuJ13Ta3zD6EG4,Wolves - Rusko Remix,Selena Gomez,[],0.663,0.889,11,-4.72,0,0.0339,0.00423,0.0105,0.0637,0.366,155.964,226875,4,2,Instrumental Calm
1Mw1uobqZZIudTxOhid4y6,Khwajaye Mohataram,Jani Babu,['qawwali'],0.567,0.454,1,-13.483,0,0.0767,0.693,0.0,0.524,0.843,111.81,692760,4,1,Dance Party
23m6nQiaOT0X3khtJETMIy,Naiyo Jaana - Aman Sanjog Remix,Shirley Setia,['bollywood'],0.647,0.563,0,-6.637,1,0.0303,0.0481,0.0144,0.0869,0.456,95.001,264000,4,2,Instrumental Calm
2CFJATFqjy1tosV1vX2SfM,"Dragoste, va rog!",Cleopatra Stratan,['pop'],0.683,0.548,6,-7.257,0,0.209,0.379,0.0,0.0985,0.492,114.994,193103,4,2,Instrumental Calm
01s1HGlw9yqT0U242yffBb,Majesty (with Labrinth & feat. Eminem),Nicki Minaj,[],0.837,0.728,11,-5.212,0,0.184,0.311,0.0,0.105,0.566,106.518,295653,4,2,Instrumental Calm
15qpOfyGtve2GrtplDo2jJ,"Suit Suit Remix(Remix By Dj Chetas,Dj Lijo)",Guru Randhawa,['bollywood'],0.676,0.886,2,-3.472,0,0.052,0.311,2.3e-05,0.312,0.29,127.938,203337,4,2,Instrumental Calm
7uQrFLW4V1c4ktybVbRi9V,Meri Dastaan-e-Hasrat Wo Suna Suna Ke Roye,Munni Begum,['ghazal'],0.415,0.625,2,-8.708,1,0.0418,0.639,0.000172,0.264,0.686,82.077,375552,4,0,Energetic Happy
4NkqyQNnSvGt0RUSDCnUNA,Photo rakh Ke Sarhane,Naseebo Lal,['ghazal'],0.75,0.495,7,-11.461,1,0.0373,0.545,0.109,0.069,0.751,167.973,358467,4,1,Dance Party
2yyhsrFD2EtWDOGW6bLPJG,"Gori Tu Latth Maar (From ""Toilet - Ek Prem Katha"")",Sonu Nigam,['bollywood'],0.451,0.674,2,-11.011,1,0.0967,0.052,1.74e-05,0.0531,0.367,144.999,238790,4,2,Instrumental Calm
4yHcVmaqkC9gjUD36SHGOh,Come & Get It,Selena Gomez,[],0.533,0.749,5,-6.273,0,0.052,0.00878,0.000371,0.0682,0.605,108.018,232733,4,2,Instrumental Calm
4cPwMZLHSYihhAaDoDqROq,Teri Aan Main Teri Ranjana,Noor Jehan,['ghazal'],0.493,0.66,9,-7.62,1,0.0519,0.864,0.000187,0.564,0.865,173.087,209723,4,0,Energetic Happy
2XBHk7k8KJjO9q8wDZrSsL,Tiny Bombs - Live,Superchunk,['pop'],0.299,0.643,9,-10.558,1,0.0581,0.101,0.0088,0.789,0.404,136.796,326240,4,0,Energetic Happy
0xZsNPkYX9gs5KU4CKk81b,Baadal Jo Barse Toh,Asha Bhosle,['bollywood'],0.466,0.518,7,-8.214,1,0.059,0.77,6.88e-05,0.315,0.82,187.221,217840,4,1,Dance Party
5eynaLBdxu92v1AJAUi5GB,Jania Ve Jania,Naseebo Lal,['sufi'],0.626,0.885,1,-5.968,1,0.0631,0.601,0.0636,0.735,0.938,102.042,297076,4,0,Energetic Happy
71HPaDlu1SXsYXdMicyonb,"Benaam Sa Ye Dard - From ""Dhoop""",Jagjit Singh,['ghazal'],0.288,0.384,8,-11.786,0,0.0295,0.722,0.00245,0.121,0.21,79.849,543133,4,1,Dance Party
4E8LAkAoZDLDQDfKhJ4M1r,Mil Gaya Mujhko Pyar Mera,Shahid Ali Khan,['qawwali'],0.633,0.759,9,-8.757,0,0.102,0.578,0.248,0.143,0.707,138.215,408308,4,2,Instrumental Calm
52KGkoTVgZbsaB2uU8Jtnw,Dil Lagane Ki,Atta Ullah Khan Esakhelvi,"['qawwali', 'sufi']",0.694,0.637,10,-7.138,0,0.103,0.681,0.0,0.301,0.866,151.822,365009,3,2,Instrumental Calm
5My4LtZW8JQJoKFDWodqIt,Use Somebody - Recorded at Spotify Studios NYC,Shawn Mendes,[],0.366,0.519,5,-6.066,1,0.0331,0.35,0.0,0.145,0.308,152.632,176587,4,0,Energetic Happy
5Y8Ex46qHVlaNVxWTIEJvT,Abhi Mood Nahi Hai,Sajjad Ali,['sufi'],0.666,0.847,6,-7.983,1,0.0792,0.048,0.0,0.0547,0.947,183.345,237416,4,2,Instrumental Calm
62OqszvOYSuonp6Buj4P74,Midnight - Live In Buenos Aires,Coldplay,[],0.359,0.768,1,-9.32,1,0.0431,0.0428,0.46,0.319,0.119,154.99,105680,4,0,Energetic Happy
0POxqXWRutOZLxW3uwRJ7k,Sarke Sarke Jandiye Mutyare Ni,Shahid Ali Khan,['qawwali'],0.61,0.757,6,-4.61,1,0.0438,0.166,0.00349,0.7,0.852,187.221,933771,4,0,Energetic Happy
3k69VqKDzUTntFBYhtVYz5,Sone Piya,Tochi Raina,['bollywood'],0.742,0.832,4,-4.175,1,0.0993,0.569,0.0,0.0817,0.765,148.011,293664,4,2,Instrumental Calm
760ggeq1ssNeezyb1c9dnI,Chan Kithan Guzari Aai,Atta Ullah Khan Esakhelvi,['ghazal'],0.523,0.675,4,-9.327,0,0.0347,0.702,0.00164,0.129,0.758,109.24,421721,4,0,Energetic Happy
7oRt4hIOVPfOuNaF4FBlud,Heeray,Junoon,['ghazal'],0.666,0.896,2,-4.769,1,0.0499,0.0304,0.000204,0.0958,0.591,149.969,232827,4,2,Instrumental Calm
77enykXBJ7uFoOHTgrWKfl,What Lovers Do (feat. SZA) - Slushii Remix,Maroon 5,[],0.63,0.773,10,-2.572,1,0.0456,0.256,9.74e-06,0.117,0.442,124.083,255040,4,2,Instrumental Calm
5ZgHopEBJcNNpi2SomV0Mb,Par Gayi Par Gayi,Shazia Manzoor,['sufi'],0.702,0.887,8,-3.232,1,0.0895,0.437,8.21e-06,0.242,0.867,160.014,279396,4,2,Instrumental Calm
6XNd6RNcrGQ9ZWZlti9lpt,Kho Na Jaye Kahin,Talat Aziz,"['ghazal', 'bollywood']",0.529,0.308,8,-13.825,1,0.0313,0.558,8.36e-05,0.317,0.426,136.91,355787,3,1,Dance Party
4ZOxpuWBUq4nzTHPE7jhg3,"Bezubaan - From ""Life Is Beautiful!""",Nikhil D'Souza,['bollywood'],0.693,0.87,5,-4.794,0,0.0425,0.0898,4.62e-05,0.102,0.534,103.011,290137,4,2,Instrumental Calm
3BhjbaGeI7E0CiIjctfdD3,Kar Gayi Chull,Badshah,['bollywood'],0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,187711,4,2,Instrumental Calm
3Du0FPUJX6XopyVJW8bwSk,Saadgi To Hamari,Nusrat Fateh Ali Khan,['qawwali'],0.48,0.901,8,-3.387,1,0.11,0.18,0.0,0.394,0.882,140.344,900016,4,0,Energetic Happy
3ER5MBT0xHN35HfqZ72ICd,Yaara Seeli Seeli - Jhankar Beats,Akriti Kakar,['bollywood'],0.586,0.405,4,-14.494,1,0.0358,0.57,0.00613,0.228,0.495,105.973,253851,4,1,Dance Party
3CEzBw6WS79fjB0BrujvHL,Roshan Jamaal - E - Yaar,Abida Parveen,['ghazal'],0.466,0.25,7,-8.726,1,0.0281,0.834,3.68e-06,0.336,0.141,105.932,506827,3,1,Dance Party
0lks2Kt9veMOFEAPN0fsqN,Lily,Alan Walker,[],0.423,0.634,6,-5.877,0,0.0578,0.196,0.0,0.189,0.467,178.978,195840,4,0,Energetic Happy
3v0pLQvHG7QK40Pig7jmQ6,Ji Karda Inhaan Nachan - Kurfue Order,Naseebo Lal,['sufi'],0.68,0.876,1,-5.312,1,0.0897,0.217,0.00191,0.0715,0.883,186.009,440498,4,2,Instrumental Calm
5CAAXa8zMNBi9iYbixiyep,Aisi Bhi Kya Jaldi Hai,Nusrat Fateh Ali Khan,['qawwali'],0.59,0.453,10,-14.07,0,0.0294,0.474,5.64e-06,0.0914,0.838,174.983,457000,3,1,Dance Party
3F0cuyrbxJ82PMwUYH2jQU,Piya Re Piya Re - Remix,Nusrat Fateh Ali Khan,['qawwali'],0.721,0.842,9,-7.047,0,0.0736,0.363,3.11e-05,0.406,0.673,120.01,269794,4,2,Instrumental Calm
0T7uevTYh4wLLWHjVHlZW7,"Aap Jaisa Koi - From ""Qurbani""",Nazia Hassan,['sufi'],0.708,0.529,2,-8.461,1,0.0421,0.725,0.053,0.371,0.962,136.386,249107,4,1,Dance Party
1R1NwL3p27XZC9n5xpP8LE,Cuz I Love You,Lizzo,[],0.566,0.66,1,-4.039,1,0.0479,0.0156,0.0,0.234,0.52,187.221,179979,3,2,Instrumental Calm
0VXKFkMbIBQoWN9yJZcKkr,Selecta,Picco,['pop'],0.808,0.947,9,-3.131,0,0.12,0.0609,0.00619,0.282,0.846,137.993,154911,4,2,Instrumental Calm
1bmrIYnKHtJSgjlPqZ08zP,"Downtown (From ""Downtown"")",Guru Randhawa,['bollywood'],0.601,0.816,6,-5.647,0,0.0715,0.0483,3.57e-06,0.236,0.303,187.221,216120,4,2,Instrumental Calm
3ar3pdHa1qKMuM99VyjM8R,Jab Bhi Pee Kar,Mehdi Hassan,"['bollywood', 'sufi']",0.573,0.789,3,-7.168,1,0.0347,0.779,0.0559,0.181,0.642,107.629,449813,4,0,Energetic Happy
1D5VerCKrUXBA86lBVWbNX,Changa Lagda Ae Lal,Sher Miandad Khan,['qawwali'],0.692,0.914,6,-8.044,0,0.0617,0.0755,3.71e-06,0.3,0.809,142.987,342973,4,2,Instrumental Calm
0ob74Q5dIrQ8Lf8A0amkFJ,Tasnife Karevan,Shahram Nazeri,['sufi'],0.523,0.248,8,-12.577,1,0.0434,0.854,1.73e-05,0.224,0.31,134.796,573518,3,1,Dance Party
2iMadDAmksxlztGxLE9CH9,Naina Ne Rehna Mere,Rahat Fateh Ali Khan,['qawwali'],0.695,0.897,0,-3.201,0,0.0398,0.664,4.17e-05,0.183,0.74,154.027,196806,4,2,Instrumental Calm
4tTcS8Bkc1w8JAeT04LLBZ,Ni Main Jaana Jogi De Naal,Nusrat Fateh Ali Khan,['qawwali'],0.502,0.672,5,-7.132,1,0.0805,0.655,9.49e-06,0.597,0.58,115.486,799717,4,0,Energetic Happy
0PD9aZgXDHvQIe80xW0fno,Blame It On Love (feat. Madison Beer),David Guetta,[],0.671,0.729,6,-7.47,1,0.202,0.112,0.0,0.1,0.35,122.955,207147,4,2,Instrumental Calm
0lG6QM1jjbbX5UUn3DPmrZ,Lost Control,Alan Walker,[],0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,222320,4,2,Instrumental Calm
000cWn6wvyXgeeTlT6wYGW,Dohre Mahiye,Atta Ullah Khan Esakhelvi,"['ghazal', 'qawwali']",0.309,0.546,7,-8.073,1,0.0316,0.862,1.18e-06,0.0967,0.453,112.557,1129670,4,3,Acoustic Chill
4cnv4NZoRnyEo6E46XxRhP,On Top Of The World,Imagine Dragons,[],0.619,0.865,0,-8.686,1,0.123,0.0836,5.74e-06,0.0874,0.759,127.929,190474,4,2,Instrumental Calm
7MvSmQSG0iiZCQieeO9tNR,Better - noclue? Remix,Khalid,[],0.602,0.668,0,-7.482,0,0.099,0.0139,4.75e-05,0.219,0.244,120.002,212500,4,2,Instrumental Calm
4Of27nwjXcl2Pgo5VhnLQ5,Don't Get Any Closer,Bebe Rexha,[],0.555,0.499,9,-7.147,0,0.0324,0.0109,0.0,0.0797,0.199,124.963,168787,4,2,Instrumental Calm
